touchpoint_id,customer_id,session_id,journey_id,touchpoint_date,touchpoint_datetime,touchpoint_hour,day_of_week,week_number,month,quarter,year,channel,channel_category,campaign_name,utm_source,utm_medium,touchpoint_position,total_touchpoints,is_first_touch,is_last_touch,position_label,days_since_first_touch,customer_segment,region,device_type,session_duration_sec,pages_viewed,bounce_flag,touchpoint_cost_usd,converted,journey_converted,conversion_date,days_to_conversion,order_value_usd,journey_order_value,is_duplicate_flag
TP-0000080,CUST-00023,SESS-CUST-00023-6,JRN-CUST-00023,2024-02-23,2024-02-23 00:00:00,0.0,Friday,8,2,Q1,2024,Direct,Earned,Direct_Traffic,direct,none,6,6,0,1,Last Touch,22,Loyal Customer,North America,Desktop,219,3,0,0.0,1,1,2024-02-26,22.0,122.38,122.38,0
TP-0000081,CUST-00024,SESS-CUST-00024-1,JRN-CUST-00024,2024-02-28,2024-02-28 00:00:00,0.0,Wednesday,9,2,Q1,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,1,1,1,First Touch,0,Returning Customer,Asia Pacific,Mobile,326,1,1,0.0,1,1,2024-02-29,5.0,87.67,87.67,0
TP-0000082,CUST-00025,SESS-CUST-00025-1,JRN-CUST-00025,2024-03-06,2024-03-06 00:00:00,0.0,Wednesday,10,3,Q1,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,4,1,0,First Touch,0,New Customer,Latin America,Tablet,102,1,1,6.5103,0,0,,,0.0,0.0,0
TP-0000083,CUST-00025,SESS-CUST-00025-2,JRN-CUST-00025,2024-03-07,2024-03-07 00:00:00,0.0,Thursday,10,3,Q1,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,2,4,0,0,Mid Touch,1,New Customer,Latin America,Tablet,125,2,0,2.3138,0,0,,,0.0,0.0,0
TP-0000084,CUST-00025,SESS-CUST-00025-3,JRN-CUST-00025,2024-03-08,2024-03-08 00:00:00,0.0,Friday,10,3,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,4,0,0,Mid Touch,2,New Customer,Latin America,Desktop,159,5,0,2.2815,0,0,,,0.0,0.0,0
TP-0000085,CUST-00025,SESS-CUST-00025-4,JRN-CUST-00025,2024-03-09,2024-03-09 00:00:00,0.0,Saturday,10,3,Q1,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,4,4,0,1,Last Touch,4,New Customer,Latin America,Mobile,48,2,0,2.0207,0,0,,,0.0,0.0,0
TP-0000086,CUST-00026,SESS-CUST-00026-1,JRN-CUST-00026,2024-05-12,2024-05-12 00:00:00,0.0,Sunday,19,5,Q2,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,5,1,0,First Touch,0,VIP Customer,Asia Pacific,Desktop,60,1,1,2.0489,0,1,2024-05-14,2.0,0.0,338.77,0
TP-0000087,CUST-00026,SESS-CUST-00026-2,JRN-CUST-00026,2024-05-12,2024-05-12 00:00:00,0.0,Sunday,19,5,Q2,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,2,5,0,0,Mid Touch,0,VIP Customer,Asia Pacific,Tablet,53,1,1,2.0178,0,1,2024-05-14,2.0,0.0,338.77,0
TP-0000088,CUST-00026,SESS-CUST-00026-3,JRN-CUST-00026,2024-05-12,2024-05-12 00:00:00,0.0,Sunday,19,5,Q2,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,3,5,0,0,Mid Touch,1,VIP Customer,Asia Pacific,Desktop,89,1,1,0.8168,0,1,2024-05-14,2.0,0.0,338.77,0
TP-0000089,CUST-00026,SESS-CUST-00026-4,JRN-CUST-00026,2024-05-13,2024-05-13 00:00:00,0.0,Monday,20,5,Q2,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,4,5,0,0,Mid Touch,1,VIP Customer,Asia Pacific,Desktop,207,3,0,2.4671,0,1,2024-05-14,2.0,0.0,338.77,0
TP-0000090,CUST-00026,SESS-CUST-00026-5,JRN-CUST-00026,2024-05-13,2024-05-13 00:00:00,0.0,Monday,20,5,Q2,2024,Email,Owned,Welcome_Series,email,email,5,5,0,1,Last Touch,2,VIP Customer,Asia Pacific,Mobile,354,3,0,0.1311,1,1,2024-05-14,2.0,338.77,338.77,0
TP-0000091,CUST-00027,SESS-CUST-00027-1,JRN-CUST-00027,2024-01-12,2024-01-12 00:00:00,0.0,Friday,2,1,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,1,1,1,First Touch,0,VIP Customer,Latin America,Desktop,115,1,1,0.0,1,1,2024-01-14,9.0,229.78,229.78,0
TP-0000092,CUST-00028,SESS-CUST-00028-1,JRN-CUST-00028,2024-07-31,2024-07-31 00:00:00,0.0,Wednesday,31,7,Q3,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,1,1,1,First Touch,0,Returning Customer,Asia Pacific,Mobile,142,1,1,2.3942,0,0,,,0.0,0.0,0
TP-0000093,CUST-00029,SESS-CUST-00029-1,JRN-CUST-00029,2024-03-09,2024-03-09 00:00:00,0.0,Saturday,10,3,Q1,2024,Direct,Earned,Bookmark_Return,direct,none,1,1,1,1,First Touch,0,Returning Customer,Europe,Mobile,234,5,0,0.0,1,1,2024-03-10,1.0,93.89,93.89,0
TP-0000094,CUST-00030,SESS-CUST-00030-1,JRN-CUST-00030,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Email,Owned,Welcome_Series,email,email,1,4,1,0,First Touch,0,Lapsed Customer,North America,Mobile,329,3,0,0.1185,0,0,,,0.0,0.0,0
TP-0000095,CUST-00030,SESS-CUST-00030-2,JRN-CUST-00030,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,4,0,0,Mid Touch,0,Lapsed Customer,North America,Mobile,200,3,0,4.2794,0,0,,,0.0,0.0,0
TP-0000096,CUST-00030,SESS-CUST-00030-3,JRN-CUST-00030,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,3,4,0,0,Mid Touch,0,Lapsed Customer,North America,Desktop,73,3,0,7.9213,0,0,,,0.0,0.0,0
TP-0000097,CUST-00030,SESS-CUST-00030-4,JRN-CUST-00030,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,4,4,0,1,Last Touch,1,Lapsed Customer,North America,Mobile,128,3,0,3.5193,0,0,,,0.0,0.0,0
TP-0000098,CUST-00031,SESS-CUST-00031-1,JRN-CUST-00031,2024-05-27,2024-05-27 00:00:00,0.0,Monday,22,5,Q2,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,2,1,0,First Touch,0,Returning Customer,Middle East & Africa,Mobile,24,4,0,4.6419,0,0,,,0.0,0.0,0
TP-0000099,CUST-00031,SESS-CUST-00031-2,JRN-CUST-00031,2024-06-10,2024-06-10 00:00:00,0.0,Monday,24,6,Q2,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,2,2,0,1,Last Touch,19,Returning Customer,Middle East & Africa,Mobile,375,5,0,1.8681,0,0,,,0.0,0.0,0
TP-0000100,CUST-00032,SESS-CUST-00032-1,JRN-CUST-00032,2024-04-25,2024-04-25 00:00:00,0.0,Thursday,17,4,Q2,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,1,1,1,First Touch,0,Returning Customer,North America,Mobile,139,6,0,0.0,1,1,2024-05-14,23.0,129.24,129.24,0
TP-0000101,CUST-00033,SESS-CUST-00033-1,JRN-CUST-00033,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,6,1,0,First Touch,0,Returning Customer,North America,Mobile,84,4,0,2.2421,0,1,2024-08-22,4.0,0.0,81.14,0
TP-0000102,CUST-00033,SESS-CUST-00033-2,JRN-CUST-00033,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,6,0,0,Mid Touch,0,Returning Customer,North America,Mobile,214,2,0,3.1013,0,1,2024-08-22,4.0,0.0,81.14,0
TP-0000103,CUST-00033,SESS-CUST-00033-3,JRN-CUST-00033,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,3,6,0,0,Mid Touch,1,Returning Customer,North America,Mobile,73,4,0,0.8713,0,1,2024-08-22,4.0,0.0,81.14,0
TP-0000104,CUST-00033,SESS-CUST-00033-4,JRN-CUST-00033,2024-08-20,2024-08-20 00:00:00,0.0,Tuesday,34,8,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,4,6,0,0,Mid Touch,2,Returning Customer,North America,Mobile,241,1,1,0.0,0,1,2024-08-22,4.0,0.0,81.14,0
TP-0000105,CUST-00033,SESS-CUST-00033-5,JRN-CUST-00033,2024-08-20,2024-08-20 00:00:00,0.0,Tuesday,34,8,Q3,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,5,6,0,0,Mid Touch,3,Returning Customer,North America,Mobile,109,5,0,1.5927,0,1,2024-08-22,4.0,0.0,81.14,0
TP-0000106,CUST-00033,SESS-CUST-00033-6,JRN-CUST-00033,2024-08-21,2024-08-21 00:00:00,0.0,Wednesday,34,8,Q3,2024,Email,Owned,VIP_Exclusive,email,email,6,6,0,1,Last Touch,4,Returning Customer,North America,Tablet,178,2,0,0.1804,1,1,2024-08-22,4.0,81.14,81.14,0
TP-0000107,CUST-00034,SESS-CUST-00034-1,JRN-CUST-00034,2024-11-11,2024-11-11 00:00:00,0.0,Monday,46,11,Q4,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,1,2,1,0,First Touch,0,New Customer,Europe,Mobile,102,1,1,2.3107,0,0,,,0.0,0.0,0
TP-0000108,CUST-00034,SESS-CUST-00034-2,JRN-CUST-00034,2024-11-15,2024-11-15 00:00:00,0.0,Friday,46,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,2,2,0,1,Last Touch,7,New Customer,Europe,Desktop,372,2,0,3.5211,0,0,,,0.0,0.0,0
TP-0000109,CUST-00035,SESS-CUST-00035-1,JRN-CUST-00035,2024-03-22,2024-03-22 00:00:00,0.0,Friday,12,3,Q1,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,4,1,0,First Touch,0,Loyal Customer,Asia Pacific,Mobile,42,5,0,1.507,0,1,2024-04-04,14.0,0.0,142.52,0
TP-0000110,CUST-00035,SESS-CUST-00035-2,JRN-CUST-00035,2024-03-26,2024-03-26 00:00:00,0.0,Tuesday,13,3,Q1,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,4,0,0,Mid Touch,4,Loyal Customer,Asia Pacific,Desktop,106,2,0,1.6386,0,1,2024-04-04,14.0,0.0,142.52,0
TP-0000111,CUST-00035,SESS-CUST-00035-3,JRN-CUST-00035,2024-03-28,2024-03-28 00:00:00,0.0,Thursday,13,3,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,3,4,0,0,Mid Touch,9,Loyal Customer,Asia Pacific,Desktop,254,1,1,3.2089,0,1,2024-04-04,14.0,0.0,142.52,0
TP-0000112,CUST-00035,SESS-CUST-00035-4,JRN-CUST-00035,2024-04-02,2024-04-02 00:00:00,0.0,Tuesday,14,4,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,4,4,0,1,Last Touch,14,Loyal Customer,Asia Pacific,Desktop,237,3,0,3.7937,1,1,2024-04-04,14.0,142.52,142.52,0
TP-0000113,CUST-00036,SESS-CUST-00036-1,JRN-CUST-00036,2024-04-28,2024-04-28 00:00:00,0.0,Sunday,17,4,Q2,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,1,1,1,First Touch,0,Loyal Customer,Europe,Desktop,43,4,0,7.9949,1,1,2024-05-05,8.0,222.0,222.0,0
TP-0000114,CUST-00037,SESS-CUST-00037-1,JRN-CUST-00037,2024-11-19,2024-11-19 00:00:00,0.0,Tuesday,47,11,Q4,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,1,3,1,0,First Touch,0,Returning Customer,North America,Mobile,137,4,0,4.017,0,1,2024-11-26,7.0,0.0,138.08,0
TP-0000115,CUST-00037,SESS-CUST-00037-2,JRN-CUST-00037,2024-11-21,2024-11-21 00:00:00,0.0,Thursday,47,11,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,3,0,0,Mid Touch,3,Returning Customer,North America,Mobile,188,2,0,0.0,0,1,2024-11-26,7.0,0.0,138.08,0
TP-0000116,CUST-00037,SESS-CUST-00037-3,JRN-CUST-00037,2024-11-23,2024-11-23 00:00:00,0.0,Saturday,47,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,3,3,0,1,Last Touch,7,Returning Customer,North America,Mobile,148,7,0,3.0427,1,1,2024-11-26,7.0,138.08,138.08,0
TP-0000117,CUST-00038,SESS-CUST-00038-1,JRN-CUST-00038,2024-02-18,2024-02-18 00:00:00,0.0,Sunday,7,2,Q1,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,4,1,0,First Touch,0,New Customer,Europe,Desktop,57,6,0,3.885,0,1,2024-02-29,12.0,0.0,49.82,0
TP-0000118,CUST-00038,SESS-CUST-00038-2,JRN-CUST-00038,2024-02-22,2024-02-22 00:00:00,0.0,Thursday,8,2,Q1,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,4,0,0,Mid Touch,4,New Customer,Europe,Mobile,201,3,0,1.6594,0,1,2024-02-29,12.0,0.0,49.82,0
TP-0000119,CUST-00038,SESS-CUST-00038-3,JRN-CUST-00038,2024-02-23,2024-02-23 00:00:00,,Friday,8,2,Q1,2024,Display,Paid,Retargeting_Display,display,display,3,4,0,0,Mid Touch,8,New Customer,Europe,Mobile,40,5,0,0.5226,0,1,2024-02-29,12.0,0.0,49.82,0
TP-0000120,CUST-00038,SESS-CUST-00038-4,JRN-CUST-00038,2024-02-28,2024-02-28 00:00:00,0.0,Wednesday,9,2,Q1,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,4,4,0,1,Last Touch,12,New Customer,Europe,Desktop,161,2,0,2.2871,1,1,2024-02-29,12.0,49.82,49.82,0
TP-0000121,CUST-00039,SESS-CUST-00039-1,JRN-CUST-00039,2024-04-28,2024-04-28 00:00:00,0.0,Sunday,17,4,Q2,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,1,1,1,First Touch,0,Loyal Customer,Europe,Mobile,95,1,1,1.66,0,0,,,0.0,0.0,0
TP-0000122,CUST-00040,SESS-CUST-00040-1,JRN-CUST-00040,2024-09-13,2024-09-13 00:00:00,0.0,Friday,37,9,Q3,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,5,1,0,First Touch,0,Returning Customer,North America,Desktop,47,1,1,2.4639,0,0,,,0.0,0.0,0
TP-0000123,CUST-00040,SESS-CUST-00040-2,JRN-CUST-00040,2024-09-14,2024-09-14 00:00:00,0.0,Saturday,37,9,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,5,0,0,Mid Touch,1,Returning Customer,North America,Desktop,183,5,0,2.9953,0,0,,,0.0,0.0,0
TP-0000124,CUST-00040,SESS-CUST-00040-3,JRN-CUST-00040,2024-09-15,2024-09-15 00:00:00,0.0,Sunday,37,9,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,3,5,0,0,Mid Touch,3,Returning Customer,North America,Mobile,62,5,0,2.4515,0,0,,,0.0,0.0,0
TP-0000125,CUST-00040,SESS-CUST-00040-4,JRN-CUST-00040,2024-09-17,2024-09-17 00:00:00,0.0,Tuesday,38,9,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,4,5,0,0,Mid Touch,5,Returning Customer,North America,Mobile,194,1,1,3.9843,0,0,,,0.0,0.0,0
TP-0000126,CUST-00040,SESS-CUST-00040-5,JRN-CUST-00040,2024-09-18,2024-09-18 00:00:00,0.0,Wednesday,38,9,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,5,5,0,1,Last Touch,7,Returning Customer,North America,Desktop,202,2,0,0.0,0,0,,,0.0,0.0,0
TP-0000127,CUST-00041,SESS-CUST-00041-1,JRN-CUST-00041,2024-05-23,2024-05-23 00:00:00,0.0,Thursday,21,5,Q2,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,3,1,0,First Touch,0,New Customer,Europe,Mobile,132,3,0,1.0068,0,0,,,0.0,0.0,0
TP-0000128,CUST-00041,SESS-CUST-00041-2,JRN-CUST-00041,2024-05-26,2024-05-26 00:00:00,0.0,Sunday,21,5,Q2,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,3,0,0,Mid Touch,3,New Customer,Europe,Mobile,200,4,0,1.8936,0,0,,,0.0,0.0,0
TP-0000129,CUST-00041,SESS-CUST-00041-3,JRN-CUST-00041,2024-05-28,2024-05-28 00:00:00,0.0,Tuesday,22,5,Q2,2024,Email,Owned,Post_Purchase,email,email,3,3,0,1,Last Touch,6,New Customer,Europe,Desktop,255,3,0,0.1767,0,0,,,0.0,0.0,0
TP-0000130,CUST-00042,SESS-CUST-00042-1,JRN-CUST-00042,2024-01-14,2024-01-14 00:00:00,0.0,Sunday,2,1,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,1,5,1,0,First Touch,0,Returning Customer,North America,Mobile,214,1,1,3.4,0,1,2024-01-30,16.0,0.0,167.05,0
TP-0000131,CUST-00042,SESS-CUST-00042-2,JRN-CUST-00042,2024-01-18,2024-01-18 00:00:00,0.0,Thursday,3,1,Q1,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,2,5,0,0,Mid Touch,4,Returning Customer,North America,Mobile,60,1,1,5.3654,0,1,2024-01-30,16.0,0.0,167.05,0
TP-0000132,CUST-00042,SESS-CUST-00042-3,JRN-CUST-00042,2024-01-21,2024-01-21 00:00:00,0.0,Sunday,3,1,Q1,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,3,5,0,0,Mid Touch,8,Returning Customer,North America,Mobile,129,2,0,2.0644,0,1,2024-01-30,16.0,0.0,167.05,0
TP-0000133,CUST-00042,SESS-CUST-00042-4,JRN-CUST-00042,2024-01-24,2024-01-24 00:00:00,0.0,Wednesday,4,1,Q1,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,4,5,0,0,Mid Touch,12,Returning Customer,North America,Desktop,123,2,0,3.3695,0,1,2024-01-30,16.0,0.0,167.05,0
TP-0000134,CUST-00042,SESS-CUST-00042-5,JRN-CUST-00042,2024-01-28,2024-01-28 00:00:00,0.0,Sunday,4,1,Q1,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,5,5,0,1,Last Touch,16,Returning Customer,North America,Mobile,200,5,0,2.5675,1,1,2024-01-30,16.0,167.05,167.05,0
TP-0000135,CUST-00043,SESS-CUST-00043-1,JRN-CUST-00043,2024-06-12,2024-06-12 00:00:00,0.0,Wednesday,24,6,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,4,1,0,First Touch,0,Loyal Customer,North America,Desktop,72,1,1,1.0769,0,1,2024-06-28,20.0,0.0,232.51,0
TP-0000136,CUST-00043,SESS-CUST-00043-2,JRN-CUST-00043,2024-06-15,2024-06-15 00:00:00,0.0,Saturday,24,6,Q2,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,4,0,0,Mid Touch,6,Loyal Customer,North America,Mobile,220,2,0,2.3525,0,1,2024-06-28,20.0,0.0,232.51,0
TP-0000137,CUST-00043,SESS-CUST-00043-3,JRN-CUST-00043,2024-06-20,2024-06-20 00:00:00,0.0,Thursday,25,6,Q2,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,3,4,0,0,Mid Touch,13,Loyal Customer,North America,Tablet,131,4,0,2.0397,0,1,2024-06-28,20.0,0.0,232.51,0
TP-0000138,CUST-00043,SESS-CUST-00043-4,JRN-CUST-00043,2024-06-25,2024-06-25 00:00:00,0.0,Tuesday,26,6,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,4,4,0,1,Last Touch,20,Loyal Customer,North America,Mobile,89,4,0,2.4368,1,1,2024-06-28,20.0,232.51,232.51,0
TP-0000139,CUST-00044,SESS-CUST-00044-1,JRN-CUST-00044,2024-02-12,2024-02-12 00:00:00,0.0,Monday,7,2,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,1,1,1,1,First Touch,0,VIP Customer,Asia Pacific,Desktop,236,1,1,3.3236,1,1,2024-02-15,7.0,206.57,206.57,0
TP-0000140,CUST-00045,SESS-CUST-00045-1,JRN-CUST-00045,2024-01-10,2024-01-10 00:00:00,0.0,Wednesday,2,1,Q1,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,1,1,1,First Touch,0,VIP Customer,Europe,Mobile,87,4,0,5.1627,1,1,2024-01-15,12.0,382.23,382.23,0
TP-0000141,CUST-00046,SESS-CUST-00046-1,JRN-CUST-00046,2024-07-04,2024-07-04 00:00:00,0.0,Thursday,27,7,Q3,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,4,1,0,First Touch,0,New Customer,North America,Mobile,54,2,0,3.2552,0,0,,,0.0,0.0,0
TP-0000142,CUST-00046,SESS-CUST-00046-2,JRN-CUST-00046,2024-07-04,2024-07-04 00:00:00,0.0,Thursday,27,7,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,4,0,0,Mid Touch,0,New Customer,North America,Desktop,385,4,0,0.0,0,0,,,0.0,0.0,0
TP-0000143,CUST-00046,SESS-CUST-00046-3,JRN-CUST-00046,2024-07-05,2024-07-05 00:00:00,0.0,Friday,27,7,Q3,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,3,4,0,0,Mid Touch,1,New Customer,North America,Mobile,79,5,0,2.3196,0,0,,,0.0,0.0,0
TP-0000144,CUST-00046,SESS-CUST-00046-4,JRN-CUST-00046,2024-07-05,2024-07-05 00:00:00,0.0,Friday,27,7,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,4,4,0,1,Last Touch,2,New Customer,North America,Mobile,114,5,0,4.4337,0,0,,,0.0,0.0,0
TP-0000145,CUST-00047,SESS-CUST-00047-1,JRN-CUST-00047,2024-08-13,2024-08-13 00:00:00,0.0,Tuesday,33,8,Q3,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,1,2,1,0,First Touch,0,Loyal Customer,North America,Desktop,19,2,0,1.8238,0,0,,,0.0,0.0,0
TP-0000146,CUST-00047,SESS-CUST-00047-2,JRN-CUST-00047,2024-08-14,2024-08-14 00:00:00,0.0,Wednesday,33,8,Q3,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,2,2,0,1,Last Touch,2,Loyal Customer,North America,Mobile,87,6,0,2.9505,0,0,,,0.0,0.0,0
TP-0000147,CUST-00048,SESS-CUST-00048-1,JRN-CUST-00048,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,5,1,0,First Touch,0,Returning Customer,Asia Pacific,Mobile,50,3,0,5.4365,0,0,,,0.0,0.0,0
TP-0000148,CUST-00048,SESS-CUST-00048-2,JRN-CUST-00048,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Email,Owned,Post_Purchase,email,email,2,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Desktop,265,5,0,0.1615,0,0,,,0.0,0.0,0
TP-0000149,CUST-00048,SESS-CUST-00048-3,JRN-CUST-00048,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Display,Paid,Retargeting_Display,display,display,3,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Mobile,51,4,0,0.7747,0,0,,,0.0,0.0,0
TP-0000150,CUST-00048,SESS-CUST-00048-4,JRN-CUST-00048,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Email,Owned,VIP_Exclusive,email,email,4,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Desktop,165,4,0,0.1205,0,0,,,0.0,0.0,0
TP-0000151,CUST-00048,SESS-CUST-00048-5,JRN-CUST-00048,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,5,5,0,1,Last Touch,1,Returning Customer,Asia Pacific,Mobile,58,2,0,3.2058,0,0,,,0.0,0.0,0
TP-0000152,CUST-00049,SESS-CUST-00049-1,JRN-CUST-00049,2024-03-27,2024-03-27 00:00:00,0.0,Wednesday,13,3,Q1,2024,Influencer,Paid,Macro_Q1,influencer,influencer,1,2,1,0,First Touch,0,Loyal Customer,Europe,Desktop,79,5,0,2.8282,0,1,2024-04-01,5.0,0.0,125.08,0
TP-0000153,CUST-00049,SESS-CUST-00049-2,JRN-CUST-00049,2024-03-30,2024-03-30 00:00:00,0.0,Saturday,13,3,Q1,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,2,2,0,1,Last Touch,5,Loyal Customer,Europe,Mobile,151,4,0,2.0419,1,1,2024-04-01,5.0,125.08,125.08,0
TP-0000154,CUST-00050,SESS-CUST-00050-1,JRN-CUST-00050,2024-04-03,2024-04-03 00:00:00,0.0,Wednesday,14,4,Q2,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,5,1,0,First Touch,0,New Customer,Middle East & Africa,Desktop,87,3,0,6.8025,0,0,,,0.0,0.0,0
TP-0000155,CUST-00050,SESS-CUST-00050-2,JRN-CUST-00050,2024-04-03,2024-04-03 00:00:00,0.0,Wednesday,14,4,Q2,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,2,5,0,0,Mid Touch,0,New Customer,Middle East & Africa,Tablet,167,3,0,1.6835,0,0,,,0.0,0.0,0
TP-0000156,CUST-00050,SESS-CUST-00050-3,JRN-CUST-00050,2024-04-04,2024-04-04 00:00:00,0.0,Thursday,14,4,Q2,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,3,5,0,0,Mid Touch,1,New Customer,Middle East & Africa,Desktop,116,4,0,4.2189,0,0,,,0.0,0.0,0
TP-0000157,CUST-00050,SESS-CUST-00050-4,JRN-CUST-00050,2024-04-04,2024-04-04 00:00:00,0.0,Thursday,14,4,Q2,2024,Email,Owned,Welcome_Series,email,email,4,5,0,0,Mid Touch,2,New Customer,Middle East & Africa,Mobile,118,2,0,0.0795,0,0,,,0.0,0.0,0
TP-0000158,CUST-00050,SESS-CUST-00050-5,JRN-CUST-00050,2024-04-05,2024-04-05 00:00:00,0.0,Friday,14,4,Q2,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,5,5,0,1,Last Touch,3,New Customer,Middle East & Africa,Mobile,180,3,0,3.6868,0,0,,,0.0,0.0,0
TP-0000159,CUST-00051,SESS-CUST-00051-1,JRN-CUST-00051,2024-11-04,2024-11-04 00:00:00,0.0,Monday,45,11,Q4,2024,Influencer,Paid,Macro_Q1,influencer,influencer,1,3,1,0,First Touch,0,Loyal Customer,Asia Pacific,Desktop,26,3,0,2.0244,0,1,2024-11-13,11.0,0.0,163.73,0
TP-0000160,CUST-00051,SESS-CUST-00051-2,JRN-CUST-00051,2024-11-06,2024-11-06 00:00:00,0.0,Wednesday,45,11,Q4,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,3,0,0,Mid Touch,5,Loyal Customer,Asia Pacific,Mobile,111,1,1,1.1765,0,1,2024-11-13,11.0,0.0,163.73,0
